abdomen_x_vel,abdomen_y_vel,abdomen_z_vel,neck_x_vel,neck_y_vel,neck_z_vel,right_shoulder_x_vel,right_shoulder_y_vel,right_shoulder_z_vel,right_elbow_vel,left_shoulder_x_vel,left_shoulder_y_vel,left_shoulder_z_vel,left_elbow_vel,right_hip_x_vel,right_hip_y_vel,right_hip_z_vel,right_knee_vel,right_ankle_x_vel,right_ankle_y_vel,right_ankle_z_vel,left_hip_x_vel,left_hip_y_vel,left_hip_z_vel,left_knee_vel,left_ankle_x_vel,left_ankle_y_vel,left_ankle_z_vel
-0.9762106,-1.0692183,-1.5408797,1.0700033,0.4041804,1.4087039,-0.51450515,-1.1605976,-0.3567874,0.21923785,-0.29577452,3.3442943,-1.2487671,0.29296902,-0.36914626,6.526374,6.288091,-20.984985,0.19423778,-1.0882393,-2.7063153,-1.9194942,4.669352,-2.8374846,0.0,1.3599544,0.9379403,-2.2638173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.84626514,1.7106197,-0.6812825,-0.8844314,-1.5961419,-0.55180496,-0.08950984,-6.2062964,-1.1484244,3.4625976,-0.6227988,2.3921545,-0.24691868,3.2198448,-1.3673911,5.682151,-0.3213599,-11.924533,1.2584032,-1.1247398,-7.3310385,-1.9923238,-8.515765,-2.0677137,27.024141,3.668839,1.3107241,-5.850484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1384604,-2.4396784,3.0401022,-0.75616044,4.190843,-0.7771813,-1.5689567,-3.4422212,1.0877466,4.4824104,-1.8342799,6.6930985,-1.1678911,5.3003283,4.0080686,4.3339825,-5.3545094,-2.0646482,0.51336956,0.16109258,-3.1569397,0.99856937,-7.8565993,4.9958034,23.594748,2.4612672,2.37882,-3.666116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8262556,3.3897638,4.2251167,-0.4239276,3.2572756,-0.69679725,-1.7597425,-7.2541986,0.97473615,0.7861232,-1.2733208,5.083508,-0.29338047,5.7827864,6.0606194,6.169309,-5.5660224,5.8382664,-2.33755,-3.4752562,17.49989,5.5869718,-4.327083,8.109934,22.268448,-1.4266441,0.97214305,2.0007696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3891218,3.2184458,2.840058,-0.8991429,-1.1096843,0.503647,-1.340711,-10.013365,-0.57721025,-2.9489658,-1.0283598,5.128878,0.58342755,3.8370903,2.9989238,0.8078444,1.7114675,14.32644,0.07666662,-11.919907,-6.5559735,3.5879776,-9.559327,5.9635115,21.417063,0.72771204,-4.8021865,-1.0920973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8911824,1.9838715,2.2335925,-1.074012,-3.953021,1.8349696,0.035353824,-11.170411,-1.9704072,-5.2349873,-3.216351,7.522421,1.2423596,1.2810718,5.1308894,2.5750883,-2.7890453,6.480741,-0.34469956,-7.0420346,-1.4137993,9.024664,-14.447331,3.1681743,17.497017,3.0748663,-5.471558,-5.6378527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.27004677,0.6919737,0.2735328,-0.20972456,-1.5631051,-1.8547612,1.5260814,-9.339039,-3.1429703,-5.106937,-2.291351,5.839302,0.30090976,1.7941266,-0.5884593,6.758796,-0.9092066,-0.30446237,-0.46520296,-3.4271846,-1.7970408,-1.2280798,-16.78475,-0.58608663,9.244304,1.5359123,-5.7162776,-3.5132976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.30610767,-1.5392296,6.1684856,-0.35618514,3.2199042,-3.6101515,1.4703805,-4.3207283,-2.8657374,-5.1230655,-1.54365,5.8404536,-1.301654,0.82240885,2.1519787,8.858088,2.2271848,-5.072917,-0.113387495,2.6826675,0.3805334,0.9036352,-13.440373,1.5265259,-0.26851052,-1.2051129,-5.2050524,3.6364536
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2488854,-1.4764667,1.6995102,0.39281556,0.95522815,-2.1638114,0.9049047,-3.6970987,-0.89067316,-3.2442882,-0.65294033,3.943321,-0.073919594,0.27168825,-0.33215612,9.655767,-0.3147697,-8.604544,0.6091503,10.225697,3.5812175,-5.8484015,-10.977321,-2.2421734,-8.619395,-1.7516851,-2.60878,6.663039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8111646,-4.3088546,1.6043899,0.39031056,2.688773,-1.8348936,-0.40573424,0.32092428,2.4945982,-2.2783337,-0.9479207,5.7432594,-0.20039012,-0.80019146,-0.3804839,8.208761,0.98701847,-9.854779,0.16755928,19.131895,-0.02363954,-3.945356,-6.9821153,-2.618625,-14.5825815,-0.4422447,0.7919914,1.9464033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4869548,-1.9324696,-0.5597752,0.70384824,1.6781085,-1.9251876,-1.3504719,0.44181558,3.8844178,-3.1058152,-1.1084414,3.7415707,0.53025395,-1.5087576,0.24635187,10.601651,-0.40520707,-12.103153,2.2722259,21.402662,-4.964015,-3.675153,-1.434551,-3.7004523,-19.597216,1.0408275,-0.76210296,-4.3542705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.36538172,0.01709462,0.42061052,-0.20657839,-0.061346203,-1.1147993,-1.3377252,0.69213355,3.6695566,-2.3056772,-0.95433706,1.5040464,0.5188155,-1.9688731,1.4179922,4.1384535,1.2063869,3.8929794,-1.9600731,0.38149944,2.7119439,-1.3836994,3.705782,-2.7428005,-22.681435,0.64922804,0.3012483,-4.044758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3416426,2.7418463,0.5707349,-1.2499853,-1.5197589,-0.05111957,-0.41941622,2.4510233,3.4688954,-0.60892665,-1.5463604,-2.3645053,0.46597102,-0.90204775,3.5111914,-0.8377508,1.9429425,15.943954,-0.4585418,-2.3574107,0.083409734,1.0226153,8.446936,-2.6626766,-20.486927,-1.0379149,1.1449566,3.2185166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.84030443,1.2765197,-0.6963957,1.0209997,-0.95035857,-0.85181844,1.6798081,4.416801,1.3327556,2.0306895,0.37910157,-3.9143093,-0.25683007,-0.8012634,0.45487496,-4.245289,-2.8530948,18.715595,1.4652113,3.0702775,-1.5096077,-1.2422501,6.8486257,2.0695837,-10.029318,-0.5406605,-3.0826335,4.7841763
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.182672,0.4492321,-2.9717891,0.74897623,0.92081624,0.1453221,2.525242,5.687456,0.8140531,3.4216814,0.96466917,-5.2975893,-0.00019698408,-1.3741752,-2.6627414,-8.149431,-5.553256,22.325865,0.92368704,0.33293703,-0.8948218,-3.1774857,5.4978456,5.300856,-2.6016936,-0.16955017,2.0122278,0.6587292
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.0979838,1.4988977,-0.17688473,0.33074605,1.6106455,0.7190514,2.4520009,6.3783574,-0.38939357,4.637934,1.5080116,-7.875365,-0.5344039,-0.9402521,-5.6047444,-6.334393,-2.9661474,19.56895,0.45144224,-2.9601126,-0.9629787,-1.5025343,5.0679154,5.3093557,10.550447,1.2022209,-14.738216,-10.693471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.811432,2.8934402,-6.090488,1.3279736,-3.6452482,0.5084749,2.5485468,5.7057867,-2.3374429,4.514305,2.4091206,-12.779,-0.36547235,-0.53542167,-8.653281,-10.640098,-7.0069857,17.342808,0.9639138,-1.7738132,-1.6290399,-6.2153535,3.3834121,-2.0043554,10.036238,0.43073508,-9.883806,3.5059881
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.4576683,1.2351863,1.1583278,0.8514402,-3.1424217,0.35578743,2.2174644,6.541384,-2.818896,4.1632605,3.6380985,-12.618152,0.20978978,-0.0,-5.601192,-15.813766,3.0508873,11.55337,-1.4053602,-0.95473695,2.3908672,-4.2793055,7.8945847,1.6343907,0.91151357,0.9021052,-6.2377734,4.1775274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8401958,-0.86656415,-3.7936916,0.31322703,0.79015195,3.061072,0.6587191,5.2321134,-0.18795346,3.594035,2.9486523,-8.539378,1.3181126,-0.8276108,2.5836098,-14.060528,-1.437275,1.4388659,0.28222382,-3.4122021,-0.41925862,0.42931664,7.9159575,-2.0804734,-2.4307475,0.18581453,0.3350657,0.29438868
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.077634,-1.837173,-5.354546,0.24996823,2.2986493,3.5865746,-1.232675,4.6010704,1.6633502,2.5181825,1.4865139,-2.661609,2.1614454,-2.8896997,2.4033077,-9.44704,1.0060941,-7.5261316,0.41083544,-3.8228629,-0.7925778,-0.5114456,10.468492,-0.12982002,-7.2141743,-0.08079239,7.531342,-0.9770358
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3014283,-1.8669572,-4.1294155,-0.36003834,2.5971334,2.7247462,-1.3250504,4.900051,1.0598141,2.3119986,0.7654776,-0.19763438,-1.6896273,-4.6477423,3.2587326,-3.947959,0.60550696,-13.869937,1.2145468,-5.2954698,-2.9326487,1.5611764,10.118737,-0.35458344,-8.890836,-0.2917187,16.348888,-2.8904567
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7674148,-3.3518715,-1.518484,0.078976944,5.225348,1.2486225,-1.1377237,6.9330893,0.8189576,2.335643,-0.33494413,2.8605042,-3.0744271,-3.279041,3.7318814,0.32011196,2.0737987,-18.746893,-0.4584697,-4.012477,0.60381293,1.7764554,14.206886,-1.1049023,-17.995916,-2.426788,25.213324,7.0156918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26690707,0.26755595,0.96973443,-0.10669687,-0.98175716,0.1488096,0.33361527,1.2096567,-1.7568552,1.6121753,1.2951795,-2.4117217,-2.679469,-1.2763729,1.1223804,1.3890332,4.144607,-21.167183,-1.4963528,-3.1353064,7.1915326,-1.3028771,7.3524613,-0.7083885,-7.1462336,-0.626246,9.599595,0.4159416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.04256003,-0.5570749,1.2965094,0.68768,-1.1383796,-0.21383426,1.1045943,1.5453753,-1.9931691,0.703129,-0.52239853,1.5248921,-3.6639607,-0.58886224,1.4643621,4.4372215,5.5228457,-22.61386,-0.57222706,-0.54132164,2.8170846,-1.9901885,1.196845,-1.4319124,5.780705,-0.3319627,-3.629862,0.8316598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4215326,0.67718345,0.82221276,-0.3081873,-2.7674763,0.5995619,0.7847089,-1.1842307,-1.4780082,1.6143037,-1.4955773,2.6387925,-1.582558,1.7342769,-0.9298585,4.2755494,0.8911374,-13.009639,0.4368491,-0.734569,-2.5173733,-3.003966,-7.467624,-1.2528584,23.2327,-0.95759034,-3.9577248,1.619347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15739304,1.3828967,1.9240003,-0.43790963,-0.92712265,0.65061516,0.063752696,-2.2648,-0.98708284,1.4973356,-2.87202,4.7745485,0.4872,3.9512322,1.7176784,6.2351513,-4.5378394,-5.4477806,1.6097221,-0.94773257,-8.168809,-0.024325581,-7.2275486,4.957693,23.927835,0.990526,1.4948918,-1.8448782
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8763506,3.5232806,2.9755504,-0.08698554,0.6234627,-0.84420896,-1.1904812,-4.53766,-0.195189,-1.1437216,-2.8014226,4.412137,2.0833402,5.9915323,4.1264033,6.8205066,-5.5957336,1.2970532,-2.9404883,2.8577979,13.73373,5.6845145,-6.6443377,7.933232,23.759748,-1.2869356,1.779287,2.1597009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.365128,1.2305771,2.4362092,-0.34394777,1.4690064,-0.008328361,-1.1557422,-5.504756,-0.39980665,-3.0203135,-2.5328462,5.7606397,1.4495904,6.096372,1.9446343,-0.40771663,-0.88428086,17.822939,-0.18338533,-17.58683,2.5269322,5.362684,-10.029538,5.7094016,21.803957,0.03952329,0.5615242,-0.29994944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.695067,1.8139288,2.9607224,-1.2836695,-2.8286498,0.32171506,-1.290965,-9.043016,-1.0828408,-2.214318,-3.2200823,5.155421,2.2063131,4.630704,8.422685,1.3438852,-2.2583628,9.190737,-0.9042176,-8.706804,-6.410834,14.587726,-15.372449,3.3587523,18.549852,5.6541996,4.513321,-6.96573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28773782,0.95187235,-1.0182558,-0.23490953,-2.5986254,-1.8549556,-0.23689955,-9.418594,-1.4476111,-1.0938523,-1.3726531,5.147364,1.2127179,1.8828431,-1.3488384,6.145534,-2.9248977,1.5613228,0.058754772,-4.219362,-0.49349782,-0.045980033,-15.714981,-0.6526802,9.390301,1.1332157,-1.2934271,-1.3184526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7746828,0.084882565,4.5018125,-0.90622425,-0.89993954,-3.9490614,0.51449436,-6.037105,-4.033281,-4.1920466,0.38577187,2.970898,-1.3109784,-0.46136877,-0.839642,6.0588846,0.5813007,-1.6174911,-0.17607798,1.4644121,-0.5036257,-2.619503,-15.072076,3.3024268,1.3049704,-2.6833818,-3.6827245,3.4048178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
