pelvis_x,pelvis_y,pelvis_z,torso_x,torso_y,torso_z,head_x,head_y,head_z,right_upper_arm_x,right_upper_arm_y,right_upper_arm_z,right_lower_arm_x,right_lower_arm_y,right_lower_arm_z,right_hand_x,right_hand_y,right_hand_z,left_upper_arm_x,left_upper_arm_y,left_upper_arm_z,left_lower_arm_x,left_lower_arm_y,left_lower_arm_z,left_hand_x,left_hand_y,left_hand_z,right_thigh_x,right_thigh_y,right_thigh_z,right_shin_x,right_shin_y,right_shin_z,right_foot_x,right_foot_y,right_foot_z,left_thigh_x,left_thigh_y,left_thigh_z,left_shin_x,left_shin_y,left_shin_z,left_foot_x,left_foot_y,left_foot_z
0.89267343,0.029000936,0.86074847,0.9210295,0.06268482,1.0927584,0.9736761,0.07013324,1.3102472,0.9733299,-0.11367753,1.3368095,1.0208416,-0.21045205,1.0840532,1.2443702,-0.10455763,1.160701,0.93673897,0.2506919,1.3331882,0.7424132,0.27097014,1.1399661,0.978224,0.26445913,1.0331744,0.8937077,-0.055016987,0.87282,0.68049943,-0.019552112,0.51090086,0.33554095,-0.020015875,0.28954846,0.8916392,0.11301886,0.8486769,1.1410751,0.108411424,0.50888056,1.1642748,0.13160212,0.10032529
0.89267343,0.029000936,0.86074847,0.9210295,0.06268482,1.0927584,0.9736761,0.07013324,1.3102472,0.9733299,-0.11367753,1.3368095,1.0208416,-0.21045205,1.0840532,1.2443702,-0.10455763,1.160701,0.93673897,0.2506919,1.3331882,0.7424132,0.27097014,1.1399661,0.978224,0.26445913,1.0331744,0.8937077,-0.055016987,0.87282,0.68049943,-0.019552112,0.51090086,0.33554095,-0.020015875,0.28954846,0.8916392,0.11301886,0.8486769,1.1410751,0.108411424,0.50888056,1.1642748,0.13160212,0.10032529
1.0163367,0.027330212,0.85333186,1.0387467,0.06050458,1.0860647,1.090449,0.07149149,1.3036301,1.0912875,-0.111911,1.3328688,1.1191252,-0.21200073,1.0784763,1.3508234,-0.10766128,1.1283041,1.0521486,0.25209832,1.3237876,0.8716545,0.26976764,1.1173459,1.1154016,0.26064828,1.0304106,1.0183868,-0.05671017,0.8651138,0.8392208,-0.015297823,0.48579124,0.45436922,-0.024041364,0.34505665,1.0142865,0.11137059,0.84154993,1.2314011,0.107753724,0.48023403,1.2841976,0.11703797,0.073884726
1.0163367,0.027330212,0.85333186,1.0387467,0.06050458,1.0860647,1.090449,0.07149149,1.3036301,1.0912875,-0.111911,1.3328688,1.1191252,-0.21200073,1.0784763,1.3508234,-0.10766128,1.1283041,1.0521486,0.25209832,1.3237876,0.8716545,0.26976764,1.1173459,1.1154016,0.26064828,1.0304106,1.0183868,-0.05671017,0.8651138,0.8392208,-0.015297823,0.48579124,0.45436922,-0.024041364,0.34505665,1.0142865,0.11137059,0.84154993,1.2314011,0.107753724,0.48023403,1.2841976,0.11703797,0.073884726
1.1313695,0.024524849,0.8318999,1.1494493,0.049506597,1.0660287,1.1983541,0.0620028,1.2841587,1.196695,-0.121106945,1.3151448,1.1985148,-0.2217227,1.0594466,1.440288,-0.13027811,1.0748489,1.1618633,0.24321875,1.3020825,1.0037913,0.26461354,1.0783328,1.256132,0.24874973,1.0224214,1.1356817,-0.059808526,0.8405653,1.0156244,-0.021025982,0.43834248,0.60907793,-0.029661084,0.3869727,1.1270572,0.10885823,0.82323444,1.3153273,0.10375611,0.44610134,1.3535304,0.09639847,0.038081944
1.1313695,0.024524849,0.8318999,1.1494493,0.049506597,1.0660287,1.1983541,0.0620028,1.2841587,1.196695,-0.121106945,1.3151448,1.1985148,-0.2217227,1.0594466,1.440288,-0.13027811,1.0748489,1.1618633,0.24321875,1.3020825,1.0037913,0.26461354,1.0783328,1.256132,0.24874973,1.0224214,1.1356817,-0.059808526,0.8405653,1.0156244,-0.021025982,0.43834248,0.60907793,-0.029661084,0.3869727,1.1270572,0.10885823,0.82323444,1.3153273,0.10375611,0.44610134,1.3535304,0.09639847,0.038081944
1.2556084,0.026534347,0.8036498,1.265226,0.043777965,1.0389739,1.3108596,0.056349155,1.2578074,1.3044153,-0.12649637,1.2897143,1.2768886,-0.22570315,1.0349424,1.5256748,-0.15824741,1.0102702,1.2783302,0.23846337,1.2741883,1.1560907,0.26675466,1.0297183,1.4130093,0.2377184,1.0154593,1.2573539,-0.05811294,0.8097811,1.1976544,-0.04217626,0.39278823,0.78850734,-0.035622504,0.41622266,1.253863,0.11118164,0.7975185,1.4247427,0.1011121,0.4122915,1.3726873,0.07836836,0.00637725
1.2556084,0.026534347,0.8036498,1.265226,0.043777965,1.0389739,1.3108596,0.056349155,1.2578074,1.3044153,-0.12649637,1.2897143,1.2768886,-0.22570315,1.0349424,1.5256748,-0.15824741,1.0102702,1.2783302,0.23846337,1.2741883,1.1560907,0.26675466,1.0297183,1.4130093,0.2377184,1.0154593,1.2573539,-0.05811294,0.8097811,1.1976544,-0.04217626,0.39278823,0.78850734,-0.035622504,0.41622266,1.253863,0.11118164,0.7975185,1.4247427,0.1011121,0.4122915,1.3726873,0.07836836,0.00637725
1.3666167,0.026901247,0.7804738,1.3710725,0.029195506,1.0165716,1.4216653,0.041385174,1.2343338,1.4102848,-0.1410229,1.2673465,1.3466921,-0.23393762,1.0166848,1.5941186,-0.19919279,0.94866663,1.3950932,0.22448996,1.2504156,1.3240775,0.25910684,0.9872296,1.5761509,0.21308587,1.0245745,1.3733921,-0.057712093,0.78116816,1.3940513,-0.07921881,0.36067826,0.989988,-0.04878292,0.42232192,1.3598413,0.11151458,0.7797795,1.5192935,0.09155291,0.3900647,1.3887001,0.06019815,0.0028235614
1.3666167,0.026901247,0.7804738,1.3710725,0.029195506,1.0165716,1.4216653,0.041385174,1.2343338,1.4102848,-0.1410229,1.2673465,1.3466921,-0.23393762,1.0166848,1.5941186,-0.19919279,0.94866663,1.3950932,0.22448996,1.2504156,1.3240775,0.25910684,0.9872296,1.5761509,0.21308587,1.0245745,1.3733921,-0.057712093,0.78116816,1.3940513,-0.07921881,0.36067826,0.989988,-0.04878292,0.42232192,1.3598413,0.11151458,0.7797795,1.5192935,0.09155291,0.3900647,1.3887001,0.06019815,0.0028235614
1.4742104,0.027572874,0.77007115,1.478096,0.014445066,1.0058249,1.5332643,0.025984488,1.2225087,1.5173142,-0.15589817,1.2565141,1.416538,-0.23998363,1.0150969,1.650655,-0.23886214,0.9044556,1.5122641,0.20983492,1.2383229,1.4961512,0.25137293,0.96717083,1.7329733,0.18979648,1.0518892,1.4755616,-0.057170857,0.76532996,1.600047,-0.10344803,0.3652514,1.1939814,-0.060324922,0.40053067,1.4728591,0.11231661,0.77481234,1.5785801,0.0777352,0.36820656,1.3913862,0.052697234,0.0044415295
1.4742104,0.027572874,0.77007115,1.478096,0.014445066,1.0058249,1.5332643,0.025984488,1.2225087,1.5173142,-0.15589817,1.2565141,1.416538,-0.23998363,1.0150969,1.650655,-0.23886214,0.9044556,1.5122641,0.20983492,1.2383229,1.4961512,0.25137293,0.96717083,1.7329733,0.18979648,1.0518892,1.4755616,-0.057170857,0.76532996,1.600047,-0.10344803,0.3652514,1.1939814,-0.060324922,0.40053067,1.4728591,0.11231661,0.77481234,1.5785801,0.0777352,0.36820656,1.3913862,0.052697234,0.0044415295
1.5829554,0.026951954,0.7729102,1.5907518,0.01795635,1.008761,1.6461432,0.02682669,1.2255135,1.6188719,-0.15359193,1.2601181,1.4916539,-0.22791548,1.0281699,1.7070607,-0.25272092,0.8866136,1.6365687,0.21168168,1.2406473,1.6647455,0.2561342,0.97094655,1.8797283,0.17867923,1.0927525,1.58474,-0.057852365,0.76961666,1.794869,-0.09787746,0.40637454,1.3891008,-0.06127081,0.36159122,1.5811707,0.11175627,0.7762037,1.6258368,0.07447368,0.35869205,1.4010564,0.05611481,0.016449183
1.5829554,0.026951954,0.7729102,1.5907518,0.01795635,1.008761,1.6461432,0.02682669,1.2255135,1.6188719,-0.15359193,1.2601181,1.4916539,-0.22791548,1.0281699,1.7070607,-0.25272092,0.8866136,1.6365687,0.21168168,1.2406473,1.6647455,0.2561342,0.97094655,1.8797283,0.17867923,1.0927525,1.58474,-0.057852365,0.76961666,1.794869,-0.09787746,0.40637454,1.3891008,-0.06127081,0.36159122,1.5811707,0.11175627,0.7762037,1.6258368,0.07447368,0.35869205,1.4010564,0.05611481,0.016449183
1.7013468,0.02455887,0.7904529,1.711354,0.013856327,1.0261489,1.7617173,0.018048285,1.2442646,1.7184008,-0.15940866,1.2778025,1.5730314,-0.22525068,1.054104,1.7707546,-0.268641,0.8926221,1.7674316,0.20305325,1.259515,1.8196615,0.24734345,0.9933969,2.0121408,0.1571979,1.1413127,1.7034831,-0.060209744,0.786513,1.9664191,-0.08247422,0.4577729,1.5863655,-0.065413564,0.30525544,1.6992104,0.10932749,0.7943928,1.6666607,0.074814856,0.37552476,1.4206166,0.057473294,0.04817924
1.7013468,0.02455887,0.7904529,1.711354,0.013856327,1.0261489,1.7617173,0.018048285,1.2442646,1.7184008,-0.15940866,1.2778025,1.5730314,-0.22525068,1.054104,1.7707546,-0.268641,0.8926221,1.7674316,0.20305325,1.259515,1.8196615,0.24734345,0.9933969,2.0121408,0.1571979,1.1413127,1.7034831,-0.060209744,0.786513,1.9664191,-0.08247422,0.4577729,1.5863655,-0.065413564,0.30525544,1.6992104,0.10932749,0.7943928,1.6666607,0.074814856,0.37552476,1.4206166,0.057473294,0.04817924
1.8271434,0.020212647,0.81269747,1.8381189,0.012260847,1.0484593,1.8811597,0.01200441,1.2681773,1.8249328,-0.16230169,1.2989668,1.6642346,-0.21874812,1.0833321,1.8430566,-0.27636397,0.905128,1.8987274,0.19613159,1.2849294,1.964905,0.24093935,1.0220202,2.1291852,0.13129705,1.189484,1.8298271,-0.06457941,0.80971265,2.1133785,-0.066217795,0.49778795,1.7932239,-0.06485072,0.24187282,1.8244598,0.1050047,0.8156823,1.7210057,0.08026347,0.40777773,1.4676385,0.06876398,0.08580527
1.8271434,0.020212647,0.81269747,1.8381189,0.012260847,1.0484593,1.8811597,0.01200441,1.2681773,1.8249328,-0.16230169,1.2989668,1.6642346,-0.21874812,1.0833321,1.8430566,-0.27636397,0.905128,1.8987274,0.19613159,1.2849294,1.964905,0.24093935,1.0220202,2.1291852,0.13129705,1.189484,1.8298271,-0.06457941,0.80971265,2.1133785,-0.066217795,0.49778795,1.7932239,-0.06485072,0.24187282,1.8244598,0.1050047,0.8156823,1.7210057,0.08026347,0.40777773,1.4676385,0.06876398,0.08580527
1.9568294,0.018575702,0.83356494,1.966319,0.016376084,1.069515,1.9936695,0.013886352,1.2917182,1.9273734,-0.15763986,1.3177117,1.7538277,-0.20403455,1.1097745,1.9127551,-0.27231157,0.91707295,2.0185418,0.19697663,1.3104634,2.0931582,0.2435869,1.05014,2.2345195,0.11753316,1.2267215,1.9581581,-0.0662967,0.8327203,2.2414436,-0.054151148,0.5207862,2.0157337,-0.0657354,0.17885897,1.9555007,0.10344811,0.8344096,1.7620789,0.09259016,0.46001527,1.5322998,0.08771944,0.12064633
1.9568294,0.018575702,0.83356494,1.966319,0.016376084,1.069515,1.9936695,0.013886352,1.2917182,1.9273734,-0.15763986,1.3177117,1.7538277,-0.20403455,1.1097745,1.9127551,-0.27231157,0.91707295,2.0185418,0.19697663,1.3104634,2.0931582,0.2435869,1.05014,2.2345195,0.11753316,1.2267215,1.9581581,-0.0662967,0.8327203,2.2414436,-0.054151148,0.5207862,2.0157337,-0.0657354,0.17885897,1.9555007,0.10344811,0.8344096,1.7620789,0.09259016,0.46001527,1.5322998,0.08771944,0.12064633
2.0853636,0.020545634,0.8486748,2.0982504,0.016375933,1.084437,2.1294405,0.010094705,1.3060589,2.0596855,-0.16023265,1.3308555,1.8775083,-0.19681302,1.1284158,2.0207775,-0.27357256,0.92683345,2.1588426,0.19228579,1.3268915,2.2419508,0.24009627,1.0693733,2.3661084,0.10042456,1.2486224,2.0834298,-0.06430788,0.8472797,2.354629,-0.05335716,0.52473956,2.2464073,-0.07201218,0.12985542,2.0872974,0.10539915,0.8500698,1.8435258,0.10328375,0.5061629,1.6065061,0.10122694,0.17178154
2.0853636,0.020545634,0.8486748,2.0982504,0.016375933,1.084437,2.1294405,0.010094705,1.3060589,2.0596855,-0.16023265,1.3308555,1.8775083,-0.19681302,1.1284158,2.0207775,-0.27357256,0.92683345,2.1588426,0.19228579,1.3268915,2.2419508,0.24009627,1.0693733,2.3661084,0.10042456,1.2486224,2.0834298,-0.06430788,0.8472797,2.354629,-0.05335716,0.52473956,2.2464073,-0.07201218,0.12985542,2.0872974,0.10539915,0.8500698,1.8435258,0.10328375,0.5061629,1.6065061,0.10122694,0.17178154
2.2097552,0.021381063,0.8576438,2.2240834,0.01586768,1.0932952,2.2546363,0.008585792,1.3149753,2.1842175,-0.16159433,1.3388922,1.998028,-0.189866,1.1387855,2.132508,-0.27346122,0.933894,2.2846167,0.19058743,1.3366235,2.361736,0.24119581,1.0777804,2.4820862,0.09052302,1.2506014,2.2056837,-0.06339048,0.855908,2.4494627,-0.05065558,0.5122355,2.462088,-0.07339957,0.10319179,2.2138267,0.10615261,0.8593796,1.959082,0.0994785,0.5235795,1.6816834,0.100868315,0.22184852
2.2097552,0.021381063,0.8576438,2.2240834,0.01586768,1.0932952,2.2546363,0.008585792,1.3149753,2.1842175,-0.16159433,1.3388922,1.998028,-0.189866,1.1387855,2.132508,-0.27346122,0.933894,2.2846167,0.19058743,1.3366235,2.361736,0.24119581,1.0777804,2.4820862,0.09052302,1.2506014,2.2056837,-0.06339048,0.855908,2.4494627,-0.05065558,0.5122355,2.462088,-0.07339957,0.10319179,2.2138267,0.10615261,0.8593796,1.959082,0.0994785,0.5235795,1.6816834,0.100868315,0.22184852
2.332944,0.023232358,0.8547933,2.3456938,0.011796496,1.0903224,2.3786194,0.003041531,1.311609,2.308478,-0.16730645,1.3351429,2.1246505,-0.19257721,1.1324676,2.2544818,-0.27973005,0.9260656,2.4088116,0.1848999,1.3341488,2.46974,0.23914182,1.0717483,2.603704,0.0822933,1.2282914,2.3274639,-0.06139175,0.8509811,2.5496564,-0.054737687,0.49280897,2.6243038,-0.068776295,0.09003845,2.338424,0.10785646,0.8586055,2.1251771,0.0820666,0.4958912,1.7799324,0.10092509,0.2757917
2.332944,0.023232358,0.8547933,2.3456938,0.011796496,1.0903224,2.3786194,0.003041531,1.311609,2.308478,-0.16730645,1.3351429,2.1246505,-0.19257721,1.1324676,2.2544818,-0.27973005,0.9260656,2.4088116,0.1848999,1.3341488,2.46974,0.23914182,1.0717483,2.603704,0.0822933,1.2282914,2.3274639,-0.06139175,0.8509811,2.5496564,-0.054737687,0.49280897,2.6243038,-0.068776295,0.09003845,2.338424,0.10785646,0.8586055,2.1251771,0.0820666,0.4958912,1.7799324,0.10092509,0.2757917
2.452656,0.024553217,0.84037185,2.4601946,0.014636624,1.076194,2.4929984,0.0048972266,1.2974577,2.4247067,-0.16634937,1.3198837,2.2490478,-0.19542399,1.1105824,2.3821034,-0.28364578,0.90670335,2.5211723,0.18693516,1.3211325,2.556688,0.24588686,1.0551028,2.7194421,0.09071505,1.183502,2.4455314,-0.05996882,0.8370454,2.6366432,-0.05212959,0.46139145,2.7126126,-0.050091222,0.05862862,2.4597807,0.109075256,0.8436983,2.2988038,0.074964195,0.45559534,1.9087455,0.10040489,0.33230382
2.452656,0.024553217,0.84037185,2.4601946,0.014636624,1.076194,2.4929984,0.0048972266,1.2974577,2.4247067,-0.16634937,1.3198837,2.2490478,-0.19542399,1.1105824,2.3821034,-0.28364578,0.90670335,2.5211723,0.18693516,1.3211325,2.556688,0.24588686,1.0551028,2.7194421,0.09071505,1.183502,2.4455314,-0.05996882,0.8370454,2.6366432,-0.05212959,0.46139145,2.7126126,-0.050091222,0.05862862,2.4597807,0.109075256,0.8436983,2.2988038,0.074964195,0.45559534,1.9087455,0.10040489,0.33230382
2.5702007,0.025021639,0.81471795,2.5692623,0.028886668,1.0508355,2.6037226,0.01754258,1.2717706,2.538133,-0.1549066,1.293015,2.3766093,-0.1960764,1.0745575,2.529215,-0.28178155,0.88371825,2.629356,0.19974756,1.2969965,2.6383116,0.2621749,1.0295435,2.8328075,0.11658466,1.119145,2.5608304,-0.0593359,0.81606156,2.722018,-0.049804837,0.42666614,2.757396,-0.035400636,0.01857993,2.579571,0.10937917,0.81337434,2.4792397,0.09031056,0.4043865,2.070247,0.10538629,0.3822249
2.5702007,0.025021639,0.81471795,2.5692623,0.028886668,1.0508355,2.6037226,0.01754258,1.2717706,2.538133,-0.1549066,1.293015,2.3766093,-0.1960764,1.0745575,2.529215,-0.28178155,0.88371825,2.629356,0.19974756,1.2969965,2.6383116,0.2621749,1.0295435,2.8328075,0.11658466,1.119145,2.5608304,-0.0593359,0.81606156,2.722018,-0.049804837,0.42666614,2.757396,-0.035400636,0.01857993,2.579571,0.10937917,0.81337434,2.4792397,0.09031056,0.4043865,2.070247,0.10538629,0.3822249
2.6816099,0.024728162,0.78398424,2.6751766,0.031848308,1.0199403,2.7083886,0.020736162,1.2410783,2.647467,-0.15353616,1.2613211,2.5089025,-0.21029799,1.0309161,2.692052,-0.2900033,0.8661226,2.728773,0.2034982,1.2670509,2.7091935,0.2695392,1.0010364,2.9285843,0.13929734,1.0452882,2.6712172,-0.059489988,0.78624225,2.8448126,-0.043689366,0.40242454,2.7721934,-0.015861483,0.0,2.6920025,0.108946316,0.78172624,2.6713104,0.12188875,0.36088735,2.2645688,0.10831728,0.40957564
2.6816099,0.024728162,0.78398424,2.6751766,0.031848308,1.0199403,2.7083886,0.020736162,1.2410783,2.647467,-0.15353616,1.2613211,2.5089025,-0.21029799,1.0309161,2.692052,-0.2900033,0.8661226,2.728773,0.2034982,1.2670509,2.7091935,0.2695392,1.0010364,2.9285843,0.13929734,1.0452882,2.6712172,-0.059489988,0.78624225,2.8448126,-0.043689366,0.40242454,2.7721934,-0.015861483,0.0,2.6920025,0.108946316,0.78172624,2.6713104,0.12188875,0.36088735,2.2645688,0.10831728,0.40957564
2.7849135,0.022854261,0.7589118,2.782881,0.058281075,0.9923816,2.8206148,0.04417511,1.2126217,2.764361,-0.13187294,1.2309154,2.6588674,-0.20311454,0.9873909,2.8709805,-0.27237225,0.85599494,2.8370361,0.22690916,1.2414433,2.783332,0.29333475,0.9802691,3.018252,0.1844135,0.97872907,2.7743707,-0.060435787,0.77145845,2.9343622,-0.032170538,0.38247913,2.787391,0.0039826296,0.0015777946,2.7954564,0.10614431,0.74636513,2.8685982,0.17586552,0.3371093,2.4691396,0.12535018,0.41375396
2.7849135,0.022854261,0.7589118,2.782881,0.058281075,0.9923816,2.8206148,0.04417511,1.2126217,2.764361,-0.13187294,1.2309154,2.6588674,-0.20311454,0.9873909,2.8709805,-0.27237225,0.85599494,2.8370361,0.22690916,1.2414433,2.783332,0.29333475,0.9802691,3.018252,0.1844135,0.97872907,2.7743707,-0.060435787,0.77145845,2.9343622,-0.032170538,0.38247913,2.787391,0.0039826296,0.0015777946,2.7954564,0.10614431,0.74636513,2.8685982,0.17586552,0.3371093,2.4691396,0.12535018,0.41375396
2.889064,0.022459047,0.75352705,2.8869886,0.05821999,0.98694545,2.9305954,0.04518122,1.2061645,2.8818069,-0.13299215,1.225296,2.813917,-0.21627203,0.9723853,3.0475526,-0.2714781,0.8753274,2.9404755,0.22836444,1.2351186,2.8545918,0.2947348,0.98267573,3.0950077,0.20580336,0.94600064,2.883365,-0.061267182,0.76630366,2.997342,-0.033217877,0.3614291,2.7978566,-0.00088899955,0.004842818,2.8947632,0.10618527,0.74075043,3.0648615,0.18903898,0.3640504,2.6617641,0.12561812,0.40257046
2.889064,0.022459047,0.75352705,2.8869886,0.05821999,0.98694545,2.9305954,0.04518122,1.2061645,2.8818069,-0.13299215,1.225296,2.813917,-0.21627203,0.9723853,3.0475526,-0.2714781,0.8753274,2.9404755,0.22836444,1.2351186,2.8545918,0.2947348,0.98267573,3.0950077,0.20580336,0.94600064,2.883365,-0.061267182,0.76630366,2.997342,-0.033217877,0.3614291,2.7978566,-0.00088899955,0.004842818,2.8947632,0.10618527,0.74075043,3.0648615,0.18903898,0.3640504,2.6617641,0.12561812,0.40257046
2.9899411,0.021663236,0.76179594,2.9939957,0.053550415,0.99574906,3.0441737,0.043106962,1.2136978,3.0089948,-0.13820001,1.2332501,2.9678788,-0.22614259,0.97618204,3.2168565,-0.2665885,0.917635,3.0414584,0.22644126,1.2432486,2.93301,0.29192019,0.99940455,3.174821,0.21705803,0.9448447,2.9839811,-0.062224656,0.7733329,3.0460393,-0.032071717,0.3574716,2.8121355,4.9576163e-05,0.02243343,2.995901,0.10555112,0.750259,3.250056,0.18103027,0.42252547,2.8470187,0.12289327,0.37589523
2.9899411,0.021663236,0.76179594,2.9939957,0.053550415,0.99574906,3.0441737,0.043106962,1.2136978,3.0089948,-0.13820001,1.2332501,2.9678788,-0.22614259,0.97618204,3.2168565,-0.2665885,0.917635,3.0414584,0.22644126,1.2432486,2.93301,0.29192019,0.99940455,3.174821,0.21705803,0.9448447,2.9839811,-0.062224656,0.7733329,3.0460393,-0.032071717,0.3574716,2.8121355,4.9576163e-05,0.02243343,2.995901,0.10555112,0.750259,3.250056,0.18103027,0.42252547,2.8470187,0.12289327,0.37589523
