abdomen_x,abdomen_y,abdomen_z,neck_x,neck_y,neck_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow,right_hip_x,right_hip_y,right_hip_z,right_knee,right_ankle_x,right_ankle_y,right_ankle_z,left_hip_x,left_hip_y,left_hip_z,left_knee,left_ankle_x,left_ankle_y,left_ankle_z
-0.0027650723,-0.115441054,0.23939957,0.039848685,-0.24328955,-0.057457194,-0.26321855,-0.30152008,0.046123285,-1.0034752,0.17703229,0.48307142,0.33802068,-0.12568267,-0.019241413,0.11810282,0.11787545,0.65307444,-0.0068008197,0.331235,0.06818092,0.0860042,-0.71310043,0.072149105,0.5696054,0.0017401463,-0.057276372,0.035423018
-0.0027650723,-0.115441054,0.23939957,0.039848685,-0.24328955,-0.057457194,-0.26321855,-0.30152008,0.046123285,-1.0034752,0.17703229,0.48307142,0.33802068,-0.12568267,-0.019241413,0.11810282,0.11787545,0.65307444,-0.0068008197,0.331235,0.06818092,0.0860042,-0.71310043,0.072149105,0.5696054,0.0017401463,-0.057276372,0.035423018
-0.042332243,-0.0986458,0.21478991,0.046625156,-0.26214275,-0.040453497,-0.22218955,-0.22553428,0.03590438,-1.000962,0.1789932,0.42334816,0.34630153,-0.12180806,-0.04500959,0.018167406,0.12463193,0.88472396,0.01770754,0.37124658,-0.06887906,0.034992274,-0.6621374,0.09148253,0.6195245,7.8759134e-05,-0.092938915,-0.007183671
-0.042332243,-0.0986458,0.21478991,0.046625156,-0.26214275,-0.040453497,-0.22218955,-0.22553428,0.03590438,-1.000962,0.1789932,0.42334816,0.34630153,-0.12180806,-0.04500959,0.018167406,0.12463193,0.88472396,0.01770754,0.37124658,-0.06887906,0.034992274,-0.6621374,0.09148253,0.6195245,7.8759134e-05,-0.092938915,-0.007183671
-0.06584434,-0.07559931,0.20179893,0.03134209,-0.2890292,-0.012578706,-0.18477769,-0.15361264,0.045328792,-0.96070546,0.16963933,0.33993527,0.36640543,-0.12788065,-0.072910815,-0.08634123,0.11675959,1.0724039,0.029325722,0.28670427,-0.17355469,-0.010543304,-0.57321966,0.10279022,0.61602384,0.0010020408,-0.1456391,-0.0032497398
-0.06584434,-0.07559931,0.20179893,0.03134209,-0.2890292,-0.012578706,-0.18477769,-0.15361264,0.045328792,-0.96070546,0.16963933,0.33993527,0.36640543,-0.12788065,-0.072910815,-0.08634123,0.11675959,1.0724039,0.029325722,0.28670427,-0.17355469,-0.010543304,-0.57321966,0.10279022,0.61602384,0.0010020408,-0.1456391,-0.0032497398
-0.05402637,-0.07317241,0.18038514,0.03154687,-0.26783153,0.01900529,-0.16448973,-0.07172417,0.061598495,-0.88563234,0.14927974,0.25205716,0.39227578,-0.14768597,-0.07100777,-0.21323004,0.1065151,1.205756,0.010208489,0.14201227,-0.08477638,-0.034738425,-0.4835568,0.07388275,0.58499074,0.0014266425,-0.19751967,0.0050777723
-0.05402637,-0.07317241,0.18038514,0.03154687,-0.26783153,0.01900529,-0.16448973,-0.07172417,0.061598495,-0.88563234,0.14927974,0.25205716,0.39227578,-0.14768597,-0.07100777,-0.21323004,0.1065151,1.205756,0.010208489,0.14201227,-0.08477638,-0.034738425,-0.4835568,0.07388275,0.58499074,0.0014266425,-0.19751967,0.0050777723
-0.044252273,-0.07732347,0.15854853,0.017064342,-0.24869558,0.027428305,-0.13675885,0.0030095733,0.060812857,-0.77837336,0.13145247,0.13768747,0.41959804,-0.16771957,-0.052973095,-0.34373146,0.10303693,1.2618567,0.0042273737,0.0066899685,-0.046453204,-0.05202904,-0.41412818,0.056298863,0.5619752,0.0026111647,-0.2523976,0.026129166
-0.044252273,-0.07732347,0.15854853,0.017064342,-0.24869558,0.027428305,-0.13675885,0.0030095733,0.060812857,-0.77837336,0.13145247,0.13768747,0.41959804,-0.16771957,-0.052973095,-0.34373146,0.10303693,1.2618567,0.0042273737,0.0066899685,-0.046453204,-0.05202904,-0.41412818,0.056298863,0.5619752,0.0026111647,-0.2523976,0.026129166
-0.03647871,-0.06576681,0.123120695,0.013931377,-0.22818217,0.043538988,-0.1210022,0.07968692,0.059770256,-0.63542014,0.119271435,0.012864395,0.20219316,-0.22389999,-0.043092344,-0.44289303,0.08009419,1.2580674,0.0038278007,-0.09408328,0.002807717,-0.07494922,-0.32018372,0.04357964,0.52114165,-8.127865e-05,-0.28831515,0.017530866
-0.03647871,-0.06576681,0.123120695,0.013931377,-0.22818217,0.043538988,-0.1210022,0.07968692,0.059770256,-0.63542014,0.119271435,0.012864395,0.20219316,-0.22389999,-0.043092344,-0.44289303,0.08009419,1.2580674,0.0038278007,-0.09408328,0.002807717,-0.07494922,-0.32018372,0.04357964,0.52114165,-8.127865e-05,-0.28831515,0.017530866
-0.044736516,-0.06331096,0.104856536,-0.0034811667,-0.20449603,0.025704375,-0.111643486,0.1480061,0.0016225243,-0.48278227,0.1361245,-0.10454877,0.026108064,-0.30465883,-0.03801666,-0.5365124,0.06587159,1.199077,0.006728658,-0.1841411,0.024782648,-0.10397845,-0.23892024,0.045889493,0.4934531,-0.006298863,-0.29959494,-0.022122748
-0.044736516,-0.06331096,0.104856536,-0.0034811667,-0.20449603,0.025704375,-0.111643486,0.1480061,0.0016225243,-0.48278227,0.1361245,-0.10454877,0.026108064,-0.30465883,-0.03801666,-0.5365124,0.06587159,1.199077,0.006728658,-0.1841411,0.024782648,-0.10397845,-0.23892024,0.045889493,0.4934531,-0.006298863,-0.29959494,-0.022122748
-0.043447822,-0.07160791,0.08052675,-0.008651471,-0.17893809,0.017580055,-0.12511538,0.22988458,-0.12981299,-0.3566302,0.1621213,-0.2105547,-0.07558802,-0.39273146,-0.033418883,-0.61434156,0.041895885,1.074017,0.008037195,-0.24077332,0.01823051,-0.12274384,-0.16483319,0.068172686,0.46558088,-0.010387086,-0.31393299,-0.043741196
-0.043447822,-0.07160791,0.08052675,-0.008651471,-0.17893809,0.017580055,-0.12511538,0.22988458,-0.12981299,-0.3566302,0.1621213,-0.2105547,-0.07558802,-0.39273146,-0.033418883,-0.61434156,0.041895885,1.074017,0.008037195,-0.24077332,0.01823051,-0.12274384,-0.16483319,0.068172686,0.46558088,-0.010387086,-0.31393299,-0.043741196
-0.046067238,-0.07205586,0.052084964,-0.007840426,-0.19333105,0.013435708,-0.15046437,0.31363216,-0.38677254,-0.2761297,0.22623459,-0.32167256,-0.1726811,-0.49178618,-0.020972822,-0.6698469,0.03347549,0.90414923,0.011118588,-0.27401093,0.026467683,-0.12387954,-0.07045815,0.066793084,0.39074826,-0.016262932,-0.29663706,-0.10603916
-0.046067238,-0.07205586,0.052084964,-0.007840426,-0.19333105,0.013435708,-0.15046437,0.31363216,-0.38677254,-0.2761297,0.22623459,-0.32167256,-0.1726811,-0.49178618,-0.020972822,-0.6698469,0.03347549,0.90414923,0.011118588,-0.27401093,0.026467683,-0.12387954,-0.07045815,0.066793084,0.39074826,-0.016262932,-0.29663706,-0.10603916
-0.05237543,-0.06911551,0.008521231,0.000929394,-0.2025755,0.0017331509,-0.16587263,0.43047222,-0.44859952,-0.3092594,0.24969572,-0.44880313,-0.15148461,-0.5410883,-0.03126184,-0.6895623,0.005586636,0.6890286,0.013336212,-0.2702299,0.038038515,-0.12732726,0.028641438,0.06466606,0.3126651,-0.016785296,-0.26308525,-0.15479597
-0.05237543,-0.06911551,0.008521231,0.000929394,-0.2025755,0.0017331509,-0.16587263,0.43047222,-0.44859952,-0.3092594,0.24969572,-0.44880313,-0.15148461,-0.5410883,-0.03126184,-0.6895623,0.005586636,0.6890286,0.013336212,-0.2702299,0.038038515,-0.12732726,0.028641438,0.06466606,0.3126651,-0.016785296,-0.26308525,-0.15479597
-0.054019272,-0.08505398,0.0024590984,-0.0018935672,-0.21901324,-0.01877922,-0.19972266,0.5103062,-0.5869384,-0.28909218,0.28931773,-0.55519855,-0.17699365,-0.59634537,-0.029279303,-0.73262066,0.0015143248,0.5029653,0.015125401,-0.26386696,0.047242116,-0.12651144,0.14900978,0.05923898,0.15659298,-0.011443113,-0.18942729,-0.18783587
-0.054019272,-0.08505398,0.0024590984,-0.0018935672,-0.21901324,-0.01877922,-0.19972266,0.5103062,-0.5869384,-0.28909218,0.28931773,-0.55519855,-0.17699365,-0.59634537,-0.029279303,-0.73262066,0.0015143248,0.5029653,0.015125401,-0.26386696,0.047242116,-0.12651144,0.14900978,0.05923898,0.15659298,-0.011443113,-0.18942729,-0.18783587
-0.04530858,-0.09883997,-0.018212186,-0.0138170505,-0.22593424,-0.030990772,-0.23757315,0.57497126,-0.6905327,-0.27121836,0.31510124,-0.63437563,-0.17620768,-0.66014844,-0.010339197,-0.7743378,-0.086320005,0.39418694,0.020574024,-0.21616888,0.13446976,-0.12317105,0.27090853,0.016238945,0.0,-0.006646697,-0.1306476,-0.15318766
-0.04530858,-0.09883997,-0.018212186,-0.0138170505,-0.22593424,-0.030990772,-0.23757315,0.57497126,-0.6905327,-0.27121836,0.31510124,-0.63437563,-0.17620768,-0.66014844,-0.010339197,-0.7743378,-0.086320005,0.39418694,0.020574024,-0.21616888,0.13446976,-0.12317105,0.27090853,0.016238945,0.0,-0.006646697,-0.1306476,-0.15318766
-0.059225004,-0.08733064,-0.048885237,-0.02708785,-0.24482088,-0.022581749,-0.2720863,0.6097974,-0.7634741,-0.2598092,0.33201614,-0.69411016,-0.15492797,-0.6980654,-0.03767289,-0.79453206,-0.10291065,0.3989422,0.01911133,-0.2002553,0.19499218,-0.14401664,0.33474842,-0.022043569,0.0,-0.0042620674,-0.08767696,-0.14606887
-0.059225004,-0.08733064,-0.048885237,-0.02708785,-0.24482088,-0.022581749,-0.2720863,0.6097974,-0.7634741,-0.2598092,0.33201614,-0.69411016,-0.15492797,-0.6980654,-0.03767289,-0.79453206,-0.10291065,0.3989422,0.01911133,-0.2002553,0.19499218,-0.14401664,0.33474842,-0.022043569,0.0,-0.0042620674,-0.08767696,-0.14606887
-0.037592784,-0.08091571,-0.05082578,-0.052773364,-0.24908918,-0.030775256,-0.3026248,0.6317412,-0.8591196,-0.25459778,0.33144063,-0.6994948,-0.13602753,-0.75001776,-0.042372037,-0.77775407,-0.04830619,0.4809517,0.010200682,-0.1419987,0.111421265,-0.12569304,0.40489066,-0.040410783,0.0,0.0018147455,-0.0051759556,-0.12507193
-0.037592784,-0.08091571,-0.05082578,-0.052773364,-0.24908918,-0.030775256,-0.3026248,0.6317412,-0.8591196,-0.25459778,0.33144063,-0.6994948,-0.13602753,-0.75001776,-0.042372037,-0.77775407,-0.04830619,0.4809517,0.010200682,-0.1419987,0.111421265,-0.12569304,0.40489066,-0.040410783,0.0,0.0018147455,-0.0051759556,-0.12507193
0.010143411,-0.09406337,-0.0464182,-0.08881242,-0.25352532,-0.018916152,-0.33603948,0.6222568,-0.9606216,-0.24179366,0.3072929,-0.64092344,-0.09120178,-0.82279575,-0.0169007,-0.7807331,-0.0138514275,0.5857874,0.006638671,-0.06743296,0.0103757735,-0.085453786,0.44445157,-0.03412918,0.0,0.005368345,0.17808385,-0.041750185
0.010143411,-0.09406337,-0.0464182,-0.08881242,-0.25352532,-0.018916152,-0.33603948,0.6222568,-0.9606216,-0.24179366,0.3072929,-0.64092344,-0.09120178,-0.82279575,-0.0169007,-0.7807331,-0.0138514275,0.5857874,0.006638671,-0.06743296,0.0103757735,-0.085453786,0.44445157,-0.03412918,0.0,0.005368345,0.17808385,-0.041750185
0.061326284,-0.08522277,-0.019834435,-0.1262198,-0.25557145,-0.0005987199,-0.3503868,0.5718468,-1.0431123,-0.23624292,0.26689932,-0.5538796,-0.05788505,-0.89520454,0.019010646,-0.76170856,-0.029145744,0.6799269,0.009482638,-0.07589159,0.053617835,-0.055350605,0.21644354,-0.007031225,0.4983053,-0.0017860946,0.2730425,0.021935225
0.061326284,-0.08522277,-0.019834435,-0.1262198,-0.25557145,-0.0005987199,-0.3503868,0.5718468,-1.0431123,-0.23624292,0.26689932,-0.5538796,-0.05788505,-0.89520454,0.019010646,-0.76170856,-0.029145744,0.6799269,0.009482638,-0.07589159,0.053617835,-0.055350605,0.21644354,-0.007031225,0.4983053,-0.0017860946,0.2730425,0.021935225
0.08830886,-0.06688542,0.004838923,-0.12407742,-0.26345667,0.002956958,-0.30136254,0.5109184,-0.94202524,-0.23858799,0.24013452,-0.46617043,-0.059577424,-0.92885995,0.0488832,-0.7001785,-0.050211463,0.7082902,0.011752082,-0.10691274,0.098586895,-0.029877473,0.091002814,0.00036634417,0.7609678,-0.030832708,0.3832609,0.16218798
0.08830886,-0.06688542,0.004838923,-0.12407742,-0.26345667,0.002956958,-0.30136254,0.5109184,-0.94202524,-0.23858799,0.24013452,-0.46617043,-0.059577424,-0.92885995,0.0488832,-0.7001785,-0.050211463,0.7082902,0.011752082,-0.10691274,0.098586895,-0.029877473,0.091002814,0.00036634417,0.7609678,-0.030832708,0.3832609,0.16218798
0.11976999,-0.0537166,0.041360553,-0.11101205,-0.27296758,-0.027349591,-0.2191231,0.432072,-0.7272327,-0.2617428,0.2147776,-0.38167912,-0.09970388,-0.91183,0.09587843,-0.6247196,-0.05217099,0.698162,0.013794142,-0.15048559,0.1126543,0.024923041,-0.040038034,0.02952524,0.9768226,-0.024304157,0.28969643,0.1737409
0.11976999,-0.0537166,0.041360553,-0.11101205,-0.27296758,-0.027349591,-0.2191231,0.432072,-0.7272327,-0.2617428,0.2147776,-0.38167912,-0.09970388,-0.91183,0.09587843,-0.6247196,-0.05217099,0.698162,0.013794142,-0.15048559,0.1126543,0.024923041,-0.040038034,0.02952524,0.9768226,-0.024304157,0.28969643,0.1737409
0.12708202,-0.06348315,0.08390509,-0.106309034,-0.24816719,-0.035274707,-0.18265088,0.32209396,-0.637984,-0.25031826,0.18407354,-0.28975362,-0.16379061,-0.83545685,0.11174792,-0.5497358,-0.042166464,0.67570907,0.017030597,-0.19554819,0.12858583,0.047681544,-0.18148205,0.058822542,1.1253098,-0.006613533,0.19235231,0.043601587
0.12708202,-0.06348315,0.08390509,-0.106309034,-0.24816719,-0.035274707,-0.18265088,0.32209396,-0.637984,-0.25031826,0.18407354,-0.28975362,-0.16379061,-0.83545685,0.11174792,-0.5497358,-0.042166464,0.67570907,0.017030597,-0.19554819,0.12858583,0.047681544,-0.18148205,0.058822542,1.1253098,-0.006613533,0.19235231,0.043601587
0.12448024,-0.067138664,0.10900586,-0.10753628,-0.22781952,-0.030400475,-0.15106203,0.19347811,-0.42866936,-0.2679591,0.1758186,-0.19522247,-0.2572613,-0.73735595,0.116689466,-0.4732259,-0.03226583,0.64178044,0.02182402,-0.2238755,0.1513426,0.054943584,-0.30260348,0.0831374,1.1867517,0.0014486234,0.033236723,0.032190964
0.12448024,-0.067138664,0.10900586,-0.10753628,-0.22781952,-0.030400475,-0.15106203,0.19347811,-0.42866936,-0.2679591,0.1758186,-0.19522247,-0.2572613,-0.73735595,0.116689466,-0.4732259,-0.03226583,0.64178044,0.02182402,-0.2238755,0.1513426,0.054943584,-0.30260348,0.0831374,1.1867517,0.0014486234,0.033236723,0.032190964
0.13421251,-0.07045462,0.1314969,-0.10319016,-0.2025751,-0.025146272,-0.14493102,0.06851322,-0.19926712,-0.3266503,0.12893952,-0.10146974,-0.2821043,-0.59186196,0.12883581,-0.3932729,-0.033646755,0.6101388,0.027244894,-0.25440142,0.17297995,0.07052883,-0.41386333,0.107651666,1.1996461,0.003254436,-0.056697607,0.04399582
0.13421251,-0.07045462,0.1314969,-0.10319016,-0.2025751,-0.025146272,-0.14493102,0.06851322,-0.19926712,-0.3266503,0.12893952,-0.10146974,-0.2821043,-0.59186196,0.12883581,-0.3932729,-0.033646755,0.6101388,0.027244894,-0.25440142,0.17297995,0.07052883,-0.41386333,0.107651666,1.1996461,0.003254436,-0.056697607,0.04399582
0.14015362,-0.075389124,0.15407729,-0.10302894,-0.18233949,-0.021206865,-0.14981109,-0.042945497,-0.054489903,-0.42051914,0.097360454,-0.0066689965,-0.29739454,-0.45899853,0.14058645,-0.32505104,-0.044094536,0.59254843,0.03480752,-0.28495324,0.21284404,0.08113061,-0.5131803,0.11970275,1.1561655,0.009995223,-0.155829,0.071263984
0.14015362,-0.075389124,0.15407729,-0.10302894,-0.18233949,-0.021206865,-0.14981109,-0.042945497,-0.054489903,-0.42051914,0.097360454,-0.0066689965,-0.29739454,-0.45899853,0.14058645,-0.32505104,-0.044094536,0.59254843,0.03480752,-0.28495324,0.21284404,0.08113061,-0.5131803,0.11970275,1.1561655,0.009995223,-0.155829,0.071263984
0.13778022,-0.08008518,0.17075199,-0.09241935,-0.1857849,-0.011004319,-0.16607586,-0.1620797,0.011181689,-0.51100886,0.074825555,0.074241236,-0.22554758,-0.31040516,0.14286578,-0.25658143,-0.069535546,0.56082577,0.04377059,-0.3053739,0.2537663,0.08774668,-0.59984076,0.11546359,1.0441246,0.01153466,-0.22470064,0.07667939
0.13778022,-0.08008518,0.17075199,-0.09241935,-0.1857849,-0.011004319,-0.16607586,-0.1620797,0.011181689,-0.51100886,0.074825555,0.074241236,-0.22554758,-0.31040516,0.14286578,-0.25658143,-0.069535546,0.56082577,0.04377059,-0.3053739,0.2537663,0.08774668,-0.59984076,0.11546359,1.0441246,0.01153466,-0.22470064,0.07667939
0.13738993,-0.073305085,0.187032,-0.08462615,-0.19308041,0.00537554,-0.18659073,-0.28019235,0.055924192,-0.5937864,0.065289356,0.17701901,-0.09714657,-0.2174523,0.13546154,-0.16252638,-0.0828703,0.4946462,0.047101643,-0.273256,0.31036538,0.09579001,-0.6429238,0.092298515,0.8593172,0.016661359,-0.26022986,0.11359005
0.13738993,-0.073305085,0.187032,-0.08462615,-0.19308041,0.00537554,-0.18659073,-0.28019235,0.055924192,-0.5937864,0.065289356,0.17701901,-0.09714657,-0.2174523,0.13546154,-0.16252638,-0.0828703,0.4946462,0.047101643,-0.273256,0.31036538,0.09579001,-0.6429238,0.092298515,0.8593172,0.016661359,-0.26022986,0.11359005
0.12833329,-0.07287241,0.21271159,-0.08396919,-0.20415767,0.01312028,-0.20707434,-0.39467752,0.08358014,-0.6439497,0.07062912,0.2981054,0.063292444,-0.18789592,0.11385075,-0.09114648,-0.10125187,0.466198,0.054087564,-0.2575568,0.38519263,0.09941936,-0.64573765,0.0971807,0.62462854,0.01682897,-0.2769098,0.1184554
0.12833329,-0.07287241,0.21271159,-0.08396919,-0.20415767,0.01312028,-0.20707434,-0.39467752,0.08358014,-0.6439497,0.07062912,0.2981054,0.063292444,-0.18789592,0.11385075,-0.09114648,-0.10125187,0.466198,0.054087564,-0.2575568,0.38519263,0.09941936,-0.64573765,0.0971807,0.62462854,0.01682897,-0.2769098,0.1184554
0.13144842,-0.08077283,0.24281052,-0.08270486,-0.21362856,0.012569791,-0.2258571,-0.4967236,0.0991981,-0.6955144,0.055981625,0.40787637,0.014140175,-0.21565698,0.10483575,-0.00913757,-0.09263425,0.38516235,0.04322293,-0.21435848,0.42812076,0.14081396,-0.6531732,0.028889826,0.40064207,0.024767155,-0.29074484,0.16552971
0.13144842,-0.08077283,0.24281052,-0.08270486,-0.21362856,0.012569791,-0.2258571,-0.4967236,0.0991981,-0.6955144,0.055981625,0.40787637,0.014140175,-0.21565698,0.10483575,-0.00913757,-0.09263425,0.38516235,0.04322293,-0.21435848,0.42812076,0.14081396,-0.6531732,0.028889826,0.40064207,0.024767155,-0.29074484,0.16552971
0.13905966,-0.09971672,0.27597994,-0.076287694,-0.22789124,0.014164812,-0.260497,-0.5778263,0.13131854,-0.7384073,0.05127192,0.49845165,0.024432851,-0.22241668,0.10033541,0.0624011,-0.07192848,0.3106267,0.031502277,-0.15633826,0.44855312,0.20014408,-0.66657394,-0.058053255,0.23972991,0.040875997,-0.33923897,0.23944382
0.13905966,-0.09971672,0.27597994,-0.076287694,-0.22789124,0.014164812,-0.260497,-0.5778263,0.13131854,-0.7384073,0.05127192,0.49845165,0.024432851,-0.22241668,0.10033541,0.0624011,-0.07192848,0.3106267,0.031502277,-0.15633826,0.44855312,0.20014408,-0.66657394,-0.058053255,0.23972991,0.040875997,-0.33923897,0.23944382
0.13378048,-0.09546164,0.29693794,-0.0711312,-0.24699296,0.005976636,-0.28379387,-0.6335348,0.13888331,-0.76957244,0.051944148,0.56845,0.043443523,-0.23182735,0.08152585,0.14739732,-0.042059194,0.25190282,0.021409096,-0.08302653,0.44576082,0.22088522,-0.6681303,-0.07325551,0.18769884,0.033308346,-0.35479555,0.21002576
0.13378048,-0.09546164,0.29693794,-0.0711312,-0.24699296,0.005976636,-0.28379387,-0.6335348,0.13888331,-0.76957244,0.051944148,0.56845,0.043443523,-0.23182735,0.08152585,0.14739732,-0.042059194,0.25190282,0.021409096,-0.08302653,0.44576082,0.22088522,-0.6681303,-0.07325551,0.18769884,0.033308346,-0.35479555,0.21002576
0.119357996,-0.091984354,0.30826613,-0.055829365,-0.2549244,-0.015946986,-0.29835224,-0.63944536,0.11655963,-0.81214017,0.11947385,0.6063155,0.21767959,-0.1959674,0.068797536,0.20654732,0.0008751562,0.2639697,0.01163874,-0.052844398,0.41250473,0.18623233,-0.6738166,-0.0062964284,0.2468847,0.028225807,-0.25304738,0.1965318
0.119357996,-0.091984354,0.30826613,-0.055829365,-0.2549244,-0.015946986,-0.29835224,-0.63944536,0.11655963,-0.81214017,0.11947385,0.6063155,0.21767959,-0.1959674,0.068797536,0.20654732,0.0008751562,0.2639697,0.01163874,-0.052844398,0.41250473,0.18623233,-0.6738166,-0.0062964284,0.2468847,0.028225807,-0.25304738,0.1965318
0.10234552,-0.11569598,0.3031921,-0.03105617,-0.2509605,-0.023378948,-0.3120272,-0.60262203,0.10948801,-0.8370019,0.18868867,0.6242949,0.3974129,-0.16356003,0.06653156,0.22898354,0.07104391,0.31493884,-0.00281497,0.036608607,0.3260863,0.15838113,-0.71816057,0.03495863,0.3975124,0.022287596,-0.15396518,0.18300954
0.10234552,-0.11569598,0.3031921,-0.03105617,-0.2509605,-0.023378948,-0.3120272,-0.60262203,0.10948801,-0.8370019,0.18868867,0.6242949,0.3974129,-0.16356003,0.06653156,0.22898354,0.07104391,0.31493884,-0.00281497,0.036608607,0.3260863,0.15838113,-0.71816057,0.03495863,0.3975124,0.022287596,-0.15396518,0.18300954
0.035597764,-0.13237204,0.28563684,0.00039409843,-0.24965677,-0.045615103,-0.2954032,-0.5296586,0.0805416,-0.86337763,0.20881519,0.5877517,0.4058317,-0.13731825,0.02898547,0.18344212,0.098195955,0.4763949,-0.012574132,0.17179272,0.19050536,0.08678869,-0.74378604,0.08408625,0.5286623,0.010424132,-0.067484245,0.13148707
0.035597764,-0.13237204,0.28563684,0.00039409843,-0.24965677,-0.045615103,-0.2954032,-0.5296586,0.0805416,-0.86337763,0.20881519,0.5877517,0.4058317,-0.13731825,0.02898547,0.18344212,0.098195955,0.4763949,-0.012574132,0.17179272,0.19050536,0.08678869,-0.74378604,0.08408625,0.5286623,0.010424132,-0.067484245,0.13148707
-0.009666134,-0.122911416,0.26316142,0.015097055,-0.25855547,-0.064524874,-0.25720283,-0.44440466,0.0542014,-0.88123035,0.23432343,0.5369679,0.43544373,-0.13839829,0.0062260535,0.099199004,0.09766098,0.6971559,-0.012312084,0.33645123,0.09938693,0.03651765,-0.71311027,0.12779948,0.6109868,0.0030248049,-0.060492057,0.03832971
-0.009666134,-0.122911416,0.26316142,0.015097055,-0.25855547,-0.064524874,-0.25720283,-0.44440466,0.0542014,-0.88123035,0.23432343,0.5369679,0.43544373,-0.13839829,0.0062260535,0.099199004,0.09766098,0.6971559,-0.012312084,0.33645123,0.09938693,0.03651765,-0.71311027,0.12779948,0.6109868,0.0030248049,-0.060492057,0.03832971
