pelvis_w,pelvis_x,pelvis_y,pelvis_z,torso_w,torso_x,torso_y,torso_z,head_w,head_x,head_y,head_z,right_upper_arm_w,right_upper_arm_x,right_upper_arm_y,right_upper_arm_z,right_lower_arm_w,right_lower_arm_x,right_lower_arm_y,right_lower_arm_z,right_hand_w,right_hand_x,right_hand_y,right_hand_z,left_upper_arm_w,left_upper_arm_x,left_upper_arm_y,left_upper_arm_z,left_lower_arm_w,left_lower_arm_x,left_lower_arm_y,left_lower_arm_z,left_hand_w,left_hand_x,left_hand_y,left_hand_z,right_thigh_w,right_thigh_x,right_thigh_y,right_thigh_z,right_shin_w,right_shin_x,right_shin_y,right_shin_z,right_foot_w,right_foot_x,right_foot_y,right_foot_z,left_thigh_w,left_thigh_x,left_thigh_y,left_thigh_z,left_shin_w,left_shin_x,left_shin_y,left_shin_z,left_foot_w,left_foot_x,left_foot_y,left_foot_z
0.99515635,-0.010502279,0.068808794,-0.06941885,0.99861175,-0.0075643957,0.012279108,0.05066229,0.9937152,0.018134236,-0.10818086,0.022318594,0.97810704,-0.13008332,-0.14395307,0.07524981,0.7883194,-0.077858955,-0.5966308,0.12853867,0.7883194,-0.077858955,-0.5966308,0.12853867,0.9409922,0.06979347,0.2547842,0.2115365,0.9551353,0.082940236,0.19518682,0.20673591,0.9551353,0.082940236,0.19518682,0.20673591,0.99157596,-0.011882989,0.12854803,-0.010548976,0.8979461,-0.007871333,0.43981847,-0.0138032045,0.81308156,0.006399531,0.58186495,0.017050428,0.9579299,0.01025643,-0.2853439,-0.02905173,0.9995142,0.018005881,-0.004701644,-0.024999712,0.9992397,0.018066088,-0.033658747,-0.0077972575
0.99515635,-0.010502279,0.068808794,-0.06941885,0.99861175,-0.0075643957,0.012279108,0.05066229,0.9937152,0.018134236,-0.10818086,0.022318594,0.97810704,-0.13008332,-0.14395307,0.07524981,0.7883194,-0.077858955,-0.5966308,0.12853867,0.7883194,-0.077858955,-0.5966308,0.12853867,0.9409922,0.06979347,0.2547842,0.2115365,0.9551353,0.082940236,0.19518682,0.20673591,0.9551353,0.082940236,0.19518682,0.20673591,0.99157596,-0.011882989,0.12854803,-0.010548976,0.8979461,-0.007871333,0.43981847,-0.0138032045,0.81308156,0.006399531,0.58186495,0.017050428,0.9579299,0.01025643,-0.2853439,-0.02905173,0.9995142,0.018005881,-0.004701644,-0.024999712,0.9992397,0.018066088,-0.033658747,-0.0077972575
0.995778,0.0042034537,0.062495813,-0.06710276,0.99896294,-0.013459118,0.01401569,0.041177977,0.99289453,0.01497912,-0.115965605,0.022093477,0.9856612,-0.11892496,-0.10265085,0.061576154,0.81551504,-0.07479188,-0.56302804,0.11108981,0.81551504,-0.07479188,-0.56302804,0.11108981,0.949122,0.06906633,0.22792119,0.20603223,0.961235,0.081478685,0.16972914,0.20144643,0.961235,0.081478685,0.16972914,0.20144643,0.9972578,-0.013698325,0.07264197,-0.0035026676,0.8701687,-0.010880362,0.4925511,-0.009029426,0.7635745,-0.018224431,0.6438919,-0.045001402,0.9637771,0.0020714365,-0.26586366,-0.021116104,0.99895096,0.008409717,0.04058018,-0.019479664,0.99968094,0.007389325,-0.005838228,-0.023437519
0.995778,0.0042034537,0.062495813,-0.06710276,0.99896294,-0.013459118,0.01401569,0.041177977,0.99289453,0.01497912,-0.115965605,0.022093477,0.9856612,-0.11892496,-0.10265085,0.061576154,0.81551504,-0.07479188,-0.56302804,0.11108981,0.81551504,-0.07479188,-0.56302804,0.11108981,0.949122,0.06906633,0.22792119,0.20603223,0.961235,0.081478685,0.16972914,0.20144643,0.961235,0.081478685,0.16972914,0.20144643,0.9972578,-0.013698325,0.07264197,-0.0035026676,0.8701687,-0.010880362,0.4925511,-0.009029426,0.7635745,-0.018224431,0.6438919,-0.045001402,0.9637771,0.0020714365,-0.26586366,-0.021116104,0.99895096,0.008409717,0.04058018,-0.019479664,0.99968094,0.007389325,-0.005838228,-0.023437519
0.99565566,0.017005444,0.05393073,-0.073974505,0.99938434,-0.013172464,0.016750945,0.027873632,0.9916173,0.006481885,-0.12698995,0.022951111,0.9913632,-0.10266197,-0.062213015,0.05281256,0.85042447,-0.06663966,-0.5132735,0.09427514,0.85042447,-0.06663966,-0.5132735,0.09427514,0.95802665,0.069420986,0.18879129,0.20426324,0.96813214,0.0823309,0.1271907,0.19941007,0.96813214,0.0823309,0.1271907,0.19941007,0.99963015,-0.019352697,0.012519248,-0.014437793,0.85294145,-0.009260743,0.5214479,-0.022298327,0.7647134,-0.038537685,0.63465804,-0.10458226,0.9728065,-0.00705612,-0.23016532,-0.024933036,0.9968025,0.00083477236,0.07558736,-0.02589881,0.99961627,-0.00067544787,0.002852789,-0.02754695
0.99565566,0.017005444,0.05393073,-0.073974505,0.99938434,-0.013172464,0.016750945,0.027873632,0.9916173,0.006481885,-0.12698995,0.022951111,0.9913632,-0.10266197,-0.062213015,0.05281256,0.85042447,-0.06663966,-0.5132735,0.09427514,0.85042447,-0.06663966,-0.5132735,0.09427514,0.95802665,0.069420986,0.18879129,0.20426324,0.96813214,0.0823309,0.1271907,0.19941007,0.96813214,0.0823309,0.1271907,0.19941007,0.99963015,-0.019352697,0.012519248,-0.014437793,0.85294145,-0.009260743,0.5214479,-0.022298327,0.7647134,-0.038537685,0.63465804,-0.10458226,0.9728065,-0.00705612,-0.23016532,-0.024933036,0.9968025,0.00083477236,0.07558736,-0.02589881,0.99961627,-0.00067544787,0.002852789,-0.02754695
0.9956202,0.020022959,0.050606996,-0.07601695,0.99977815,-0.0051480797,0.014232116,0.014648825,0.9925001,0.01271141,-0.1190973,0.024450334,0.9949195,-0.08626609,-0.022676935,0.046682343,0.88924134,-0.05794289,-0.44679844,0.079143554,0.88924134,-0.05794289,-0.44679844,0.079143554,0.965732,0.06982152,0.14063594,0.2066598,0.97347575,0.08487772,0.0690051,0.20094548,0.97347575,0.08487772,0.0690051,0.20094548,0.9980608,-0.020784447,-0.054030225,-0.022879325,0.85274583,-0.0041473685,0.5214108,-0.030630965,0.8115636,-0.019689405,0.57977146,-0.069583476,0.98107773,-0.014041157,-0.18864644,-0.04125357,0.99380356,-0.0015496361,0.10225227,-0.043550085,0.99915105,-0.004869152,0.0037383025,-0.040738698
0.9956202,0.020022959,0.050606996,-0.07601695,0.99977815,-0.0051480797,0.014232116,0.014648825,0.9925001,0.01271141,-0.1190973,0.024450334,0.9949195,-0.08626609,-0.022676935,0.046682343,0.88924134,-0.05794289,-0.44679844,0.079143554,0.88924134,-0.05794289,-0.44679844,0.079143554,0.965732,0.06982152,0.14063594,0.2066598,0.97347575,0.08487772,0.0690051,0.20094548,0.97347575,0.08487772,0.0690051,0.20094548,0.9980608,-0.020784447,-0.054030225,-0.022879325,0.85274583,-0.0041473685,0.5214108,-0.030630965,0.8115636,-0.019689405,0.57977146,-0.069583476,0.98107773,-0.014041157,-0.18864644,-0.04125357,0.99380356,-0.0015496361,0.10225227,-0.043550085,0.99915105,-0.004869152,0.0037383025,-0.040738698
0.9956311,0.020708561,0.049523413,-0.07640229,0.9999356,-0.00040540076,0.010927722,0.003027406,0.9934021,0.008632005,-0.113141015,0.01663829,0.9969998,-0.068387896,0.012205903,0.03414087,0.9270735,-0.050319437,-0.36700454,0.05753658,0.9270735,-0.050319437,-0.36700454,0.05753658,0.97216827,0.066813305,0.07915251,0.21014257,0.97538173,0.08418038,-0.002555996,0.20380768,0.9753818,0.084180385,-0.0025559962,0.2038077,0.99222594,-0.016379263,-0.120515704,-0.026371595,0.8722944,0.0023305323,0.48799473,-0.030956581,0.86969614,-0.007056545,0.49076554,-0.05223046,0.98648554,-0.019778503,-0.1548155,-0.049872294,0.9907287,-0.005173015,0.12481304,-0.05340108,0.99917626,-0.00893625,-0.0008860078,-0.039574493
0.9956311,0.020708561,0.049523413,-0.07640229,0.9999356,-0.00040540076,0.010927722,0.003027406,0.9934021,0.008632005,-0.113141015,0.01663829,0.9969998,-0.068387896,0.012205903,0.03414087,0.9270735,-0.050319437,-0.36700454,0.05753658,0.9270735,-0.050319437,-0.36700454,0.05753658,0.97216827,0.066813305,0.07915251,0.21014257,0.97538173,0.08418038,-0.002555996,0.20380768,0.9753818,0.084180385,-0.0025559962,0.2038077,0.99222594,-0.016379263,-0.120515704,-0.026371595,0.8722944,0.0023305323,0.48799473,-0.030956581,0.86969614,-0.007056545,0.49076554,-0.05223046,0.98648554,-0.019778503,-0.1548155,-0.049872294,0.9907287,-0.005173015,0.12481304,-0.05340108,0.99917626,-0.00893625,-0.0008860078,-0.039574493
0.9964135,0.023834467,0.04427266,-0.06805797,0.9998971,0.0061012963,0.011194651,-0.006570712,0.99451053,0.012504491,-0.10288136,0.014419557,0.9969479,-0.053754672,0.051173877,0.02422038,0.96304023,-0.043498173,-0.26282582,0.039800763,0.96304023,-0.043498173,-0.26282582,0.039800763,0.99322456,0.06672285,0.016527781,0.09370126,0.9888536,0.076773144,-0.094535165,0.085660666,0.9888536,0.076773144,-0.094535165,0.085660666,0.98399246,-0.011243716,-0.17512393,-0.031049225,0.8986894,0.009176606,0.4373408,-0.031721685,0.91828513,0.010007841,0.39452222,-0.031693578,0.99216056,-0.023547247,-0.11310053,-0.04765848,0.9878066,-0.010474008,0.14632985,-0.052116204,0.9989986,-0.016613634,0.0029946032,-0.041434534
0.9964135,0.023834467,0.04427266,-0.06805797,0.9998971,0.0061012963,0.011194651,-0.006570712,0.99451053,0.012504491,-0.10288136,0.014419557,0.9969479,-0.053754672,0.051173877,0.02422038,0.96304023,-0.043498173,-0.26282582,0.039800763,0.96304023,-0.043498173,-0.26282582,0.039800763,0.99322456,0.06672285,0.016527781,0.09370126,0.9888536,0.076773144,-0.094535165,0.085660666,0.9888536,0.076773144,-0.094535165,0.085660666,0.98399246,-0.011243716,-0.17512393,-0.031049225,0.8986894,0.009176606,0.4373408,-0.031721685,0.91828513,0.010007841,0.39452222,-0.031693578,0.99216056,-0.023547247,-0.11310053,-0.04765848,0.9878066,-0.010474008,0.14632985,-0.052116204,0.9989986,-0.016613634,0.0029946032,-0.041434534
0.99647915,0.032095294,0.041719627,-0.065258496,0.99981797,0.009874836,0.00988653,-0.012995991,0.9957052,0.0068856175,-0.09231868,-0.0010906174,0.99535555,-0.04493092,0.084444225,-0.010849421,0.9866833,-0.046221808,-0.15594757,0.0002060458,0.9866833,-0.046221808,-0.15594757,0.0002060458,0.99606764,0.07725244,-0.043362092,-0.0010993996,0.9779537,0.07619105,-0.19400418,-0.012809024,0.9779537,0.07619105,-0.19400418,-0.012809024,0.9739088,-0.003721326,-0.2236744,-0.038179573,0.93026614,0.018470952,0.36487454,-0.033620708,0.96014917,0.022940159,0.27743083,-0.024888886,0.99589866,-0.026658919,-0.074688874,-0.04355128,0.9839814,-0.015215043,0.17080213,-0.048743356,0.99780196,-0.027287386,0.022019379,-0.05623105
0.99647915,0.032095294,0.041719627,-0.065258496,0.99981797,0.009874836,0.00988653,-0.012995991,0.9957052,0.0068856175,-0.09231868,-0.0010906174,0.99535555,-0.04493092,0.084444225,-0.010849421,0.9866833,-0.046221808,-0.15594757,0.0002060458,0.9866833,-0.046221808,-0.15594757,0.0002060458,0.99606764,0.07725244,-0.043362092,-0.0010993996,0.9779537,0.07619105,-0.19400418,-0.012809024,0.9779537,0.07619105,-0.19400418,-0.012809024,0.9739088,-0.003721326,-0.2236744,-0.038179573,0.93026614,0.018470952,0.36487454,-0.033620708,0.96014917,0.022940159,0.27743083,-0.024888886,0.99589866,-0.026658919,-0.074688874,-0.04355128,0.9839814,-0.015215043,0.17080213,-0.048743356,0.99780196,-0.027287386,0.022019379,-0.05623105
0.9968952,0.038427606,0.042127445,-0.05430147,0.99974036,0.01647067,0.0060163657,-0.014554589,0.9964303,0.010837615,-0.08341475,-0.0071654315,0.98848933,-0.04474612,0.12242901,-0.07679721,0.9945313,-0.05765827,-0.05484221,-0.067642815,0.9945313,-0.05765827,-0.05484221,-0.067642815,0.9889689,0.09534187,-0.09951216,-0.05429473,0.9505475,0.08291635,-0.29055375,-0.071853094,0.9505475,0.08291635,-0.29055375,-0.071853094,0.9643688,0.004672253,-0.26114658,-0.042111866,0.96222126,0.02555768,0.26895183,-0.033794146,0.98771363,0.027615942,0.15106694,-0.028945811,0.998725,-0.025892751,-0.038100734,-0.020649863,0.98057544,-0.020430543,0.19332635,-0.026066154,0.99781895,-0.033530425,0.037317626,-0.04290181
0.9968952,0.038427606,0.042127445,-0.05430147,0.99974036,0.01647067,0.0060163657,-0.014554589,0.9964303,0.010837615,-0.08341475,-0.0071654315,0.98848933,-0.04474612,0.12242901,-0.07679721,0.9945313,-0.05765827,-0.05484221,-0.067642815,0.9945313,-0.05765827,-0.05484221,-0.067642815,0.9889689,0.09534187,-0.09951216,-0.05429473,0.9505475,0.08291635,-0.29055375,-0.071853094,0.9505475,0.08291635,-0.29055375,-0.071853094,0.9643688,0.004672253,-0.26114658,-0.042111866,0.96222126,0.02555768,0.26895183,-0.033794146,0.98771363,0.027615942,0.15106694,-0.028945811,0.998725,-0.025892751,-0.038100734,-0.020649863,0.98057544,-0.020430543,0.19332635,-0.026066154,0.99781895,-0.033530425,0.037317626,-0.04290181
0.9973359,0.039629,0.04460605,-0.041964386,0.9996974,0.016266495,0.008567646,-0.016349588,0.9960003,0.010756671,-0.08800271,-0.011103871,0.9628284,-0.057748105,0.16761306,-0.20379552,0.9767343,-0.08524629,0.033507213,-0.19390856,0.9767343,-0.08524629,0.033507213,-0.19390856,0.97487426,0.12476515,-0.15162522,-0.105184376,0.9086413,0.09540798,-0.3843708,-0.13239111,0.9086413,0.09540798,-0.3843708,-0.13239111,0.95748645,0.014096102,-0.28589976,-0.03580893,0.98619044,0.028322553,0.16108218,-0.026054028,0.99903417,0.03208618,0.024351738,-0.017558124,0.9996712,-0.022193257,0.01064356,-0.0071959742,0.9785862,-0.02037405,0.20451085,-0.011367529,0.995882,-0.04052277,0.05644735,-0.05823039
0.9973359,0.039629,0.04460605,-0.041964386,0.9996974,0.016266495,0.008567646,-0.016349588,0.9960003,0.010756671,-0.08800271,-0.011103871,0.9628284,-0.057748105,0.16761306,-0.20379552,0.9767343,-0.08524629,0.033507213,-0.19390856,0.9767343,-0.08524629,0.033507213,-0.19390856,0.97487426,0.12476515,-0.15162522,-0.105184376,0.9086413,0.09540798,-0.3843708,-0.13239111,0.9086413,0.09540798,-0.3843708,-0.13239111,0.95748645,0.014096102,-0.28589976,-0.03580893,0.98619044,0.028322553,0.16108218,-0.026054028,0.99903417,0.03208618,0.024351738,-0.017558124,0.9996712,-0.022193257,0.01064356,-0.0071959742,0.9785862,-0.02037405,0.20451085,-0.011367529,0.995882,-0.04052277,0.05644735,-0.05823039
0.9978443,0.044849187,0.045070678,-0.01625137,0.9996977,0.018314125,0.010789932,-0.012355328,0.9956668,0.017444044,-0.09037096,-0.013283998,0.9448871,-0.0638788,0.22675873,-0.227351,0.9685374,-0.09813194,0.07852705,-0.21480013,0.9685374,-0.09813194,0.07852705,-0.21480013,0.96329063,0.137439,-0.21141134,-0.09212508,0.8717506,0.10781877,-0.46116638,-0.12550545,0.8717506,0.10781877,-0.46116638,-0.12550545,0.9549617,0.021545684,-0.29470897,-0.027028047,0.9983827,0.029408095,0.045136604,-0.018163038,0.9953097,0.03418007,-0.090439536,-0.0033254907,0.99793226,-0.01705139,0.058813296,0.01953503,0.9766053,-0.019884983,0.21347065,0.016641954,0.9943067,-0.042094875,0.08134399,-0.054455176
0.9978443,0.044849187,0.045070678,-0.01625137,0.9996977,0.018314125,0.010789932,-0.012355328,0.9956668,0.017444044,-0.09037096,-0.013283998,0.9448871,-0.0638788,0.22675873,-0.227351,0.9685374,-0.09813194,0.07852705,-0.21480013,0.9685374,-0.09813194,0.07852705,-0.21480013,0.96329063,0.137439,-0.21141134,-0.09212508,0.8717506,0.10781877,-0.46116638,-0.12550545,0.8717506,0.10781877,-0.46116638,-0.12550545,0.9549617,0.021545684,-0.29470897,-0.027028047,0.9983827,0.029408095,0.045136604,-0.018163038,0.9953097,0.03418007,-0.090439536,-0.0033254907,0.99793226,-0.01705139,0.058813296,0.01953503,0.9766053,-0.019884983,0.21347065,0.016641954,0.9943067,-0.042094875,0.08134399,-0.054455176
0.997388,0.04693641,0.05439909,-0.007410497,0.9997106,0.019700978,0.012074444,-0.0067018126,0.99495345,0.017791929,-0.097062096,-0.018171012,0.91721255,-0.08082214,0.26567435,-0.28566772,0.94591594,-0.12112778,0.13078555,-0.27104673,0.94591594,-0.12112778,0.13078555,-0.27104673,0.94719154,0.1578701,-0.2604487,-0.10035852,0.8288836,0.12142135,-0.5272166,-0.14230832,0.8288836,0.12142135,-0.5272166,-0.14230832,0.95127267,0.026927091,-0.3063689,-0.022211771,0.9975869,0.03160727,-0.06001702,-0.014812548,0.9808274,0.035482883,-0.19155326,0.005109058,0.99132836,-0.014129469,0.12737706,0.029044952,0.9783282,-0.01635798,0.20452523,0.027850809,0.9914508,-0.038314905,0.10862864,-0.06129538
0.997388,0.04693641,0.05439909,-0.007410497,0.9997106,0.019700978,0.012074444,-0.0067018126,0.99495345,0.017791929,-0.097062096,-0.018171012,0.91721255,-0.08082214,0.26567435,-0.28566772,0.94591594,-0.12112778,0.13078555,-0.27104673,0.94591594,-0.12112778,0.13078555,-0.27104673,0.94719154,0.1578701,-0.2604487,-0.10035852,0.8288836,0.12142135,-0.5272166,-0.14230832,0.8288836,0.12142135,-0.5272166,-0.14230832,0.95127267,0.026927091,-0.3063689,-0.022211771,0.9975869,0.03160727,-0.06001702,-0.014812548,0.9808274,0.035482883,-0.19155326,0.005109058,0.99132836,-0.014129469,0.12737706,0.029044952,0.9783282,-0.01635798,0.20452523,0.027850809,0.9914508,-0.038314905,0.10862864,-0.06129538
0.996957,0.04662615,0.061990142,0.00775367,0.99963105,0.023800272,0.012900284,-0.0022313287,0.99469954,0.016303213,-0.09948034,-0.020266652,0.89202297,-0.096915215,0.2968592,-0.3267676,0.92396706,-0.14020246,0.17353764,-0.31066525,0.92396706,-0.14020246,0.17353764,-0.31066525,0.93393725,0.17444865,-0.2963214,-0.09758391,0.78748,0.13340338,-0.5830268,-0.14885728,0.78748,0.13340338,-0.5830268,-0.14885728,0.9462048,0.038425826,-0.31703222,-0.052062266,0.9899674,0.04787673,-0.12560867,-0.043529794,0.970794,0.044528544,-0.23495199,0.019332152,0.98034036,-0.01560661,0.19499296,0.025828509,0.9803067,-0.015611069,0.19516219,0.025825815,0.98998845,-0.032023106,0.12896457,-0.047598056
0.996957,0.04662615,0.061990142,0.00775367,0.99963105,0.023800272,0.012900284,-0.0022313287,0.99469954,0.016303213,-0.09948034,-0.020266652,0.89202297,-0.096915215,0.2968592,-0.3267676,0.92396706,-0.14020246,0.17353764,-0.31066525,0.92396706,-0.14020246,0.17353764,-0.31066525,0.93393725,0.17444865,-0.2963214,-0.09758391,0.78748,0.13340338,-0.5830268,-0.14885728,0.78748,0.13340338,-0.5830268,-0.14885728,0.9462048,0.038425826,-0.31703222,-0.052062266,0.9899674,0.04787673,-0.12560867,-0.043529794,0.970794,0.044528544,-0.23495199,0.019332152,0.98034036,-0.01560661,0.19499296,0.025828509,0.9803067,-0.015611069,0.19516219,0.025825815,0.98998845,-0.032023106,0.12896457,-0.047598056
